"destination","origin","iso_d","iso_o","col","csl","cnl","prox1","lp1","prox2","lp2","cl","cle","contig","comlang_off","comlang_ethno","dist","distcap","distw","distwces","shared_hist","area_d","pop_d","area_o","pop_o","GDP_o","GDP_d","GDP_percapita_o","GDP_percapita_d","m_stock","m_flow_sd_drop_neg","m_flow_sd_rev_neg","m_flow_mig_rate","m_flow_da_min_open","m_flow_da_min_closed","m_flow_da_pb_closed","CS_wvs","CS_euc_wvs","CS_foursquare","CS_euc_foursquare","CS_symm","CS_nonsymm_food_o","CS_nonsymm_food_d","origin_Argentina","origin_Australia","origin_Brazil","origin_Chile","origin_France","origin_Great.Britain","origin_Indonesia","origin_Japan","origin_Malaysia","origin_Mexico","origin_Russia","origin_Singapore","origin_South.Korea","origin_Spain","origin_Turkey","origin_United.States","destination_Argentina","destination_Australia","destination_Brazil","destination_Chile","destination_France","destination_Great.Britain","destination_Indonesia","destination_Japan","destination_Malaysia","destination_Mexico","destination_Russia","destination_Singapore","destination_South.Korea","destination_Spain","destination_Turkey","destination_United.States","log10_m_flow_da_pb_closed","log10_m_stock","log10_pop_o","log10_pop_d","log10_area_o","log10_area_d","log10_GDP_o","log10_GDP_d","log10_GDP_percapita_o","log10_GDP_percapita_d","log10_distwces","log10_distcap"
"Mexico","Brazil","MEX","BRA",0,0.0593999996781349,0,0.75,5.83759927749634,0.424397647380829,3.80263757705688,0.497301667928696,0.500743389129639,0,0,0,7439.636,6841.765,7621.778,7513.794,0,1967210,127575529,8511920,211049519,2364445788869.69,1309881765941.94,8592.210218,10013.72425,6644,615,615,1302,803,295,1487,0.908982235982724,0.773268440692568,0.995944793269125,0.955303464964573,-0.0238347328703279,-0.131073796070189,-0.531872657465273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.17231096852195,3.82242962377936,8.32438436669709,8.10576737783754,6.93002753321674,6.29385072340338,12.3737293611238,12.1172320966356,3.93410489398404,4.00059562797039,3.87585928416766,3.83516815301829
"Mexico","Chile","MEX","CHL",1,0.980100035667419,0.81879997253418,0,0,0,0,0.842496991157532,0.841406881809235,0,1,1,6621.323,6621.323,6966.903,6886.097,0,1967210,127575529,756945,18952035,285037020831.58,1309881765941.94,13761.37447,10013.72425,6405,594,594,1255,846,2965,4263,-0.992599681664299,0.629141152245501,0.983593857581417,0.905771430513691,0.347842231347875,0.514435835163964,0.346919860297397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.62971533264713,3.8065191340807,7.27765584975633,8.10576737783754,5.8790643245935,6.29385072340338,11.4549012701794,12.1172320966356,4.13866181289117,4.00059562797039,3.83797313603755,3.82094477406107
"Mexico","France","MEX","FRA",0,0.144383415579796,0.00920000020414591,0.5,3.89173293113708,0.254505813121796,2.28039288520813,0.304681748151779,0.306726723909378,0,0,0,9206.813,9206.813,9276.133,9264.167,0,1967210,127575529,547026,65129731,2971919320115.83,1309881765941.94,38832.0242,10013.72425,10082,935,935,1975,1309,1398,4113,-0.0931151427891013,0.456962813453681,0.548656441486822,0.670873756210901,-0.100300082360527,-0.118451350388847,-0.433120274134963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.61415870950918,4.00354669310213,7.81377928444682,8.10576737783754,5.73800796872499,6.29385072340338,12.4730370152823,12.1172320966356,4.58919002963895,4.00059562797039,3.96680637523966,3.96410932226598
"Mexico","Great Britain","MEX","GBR",0,0.124779604375362,0,0.25,1.94586646556854,0.130525469779968,1.16951882839203,0.152947425842285,0.154005959630013,0,0,0,8938.404,8938.404,8734.489,8726.294,0,1967210,127575529,244110,67530161,2913556871434.81,1309881765941.94,47491.59456,10013.72425,3700,342,342,725,3151,3862,4904,0.0649755733763616,0.281512687129458,0.1926682641955,0.507435981951895,-0.205506585104811,-0.579594183191924,-0.506904329155506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.69055046151036,3.56820172406699,7.82949778513153,8.10576737783754,5.38758557071528,6.29385072340338,12.464423499759,12.1172320966356,4.67661675153576,4.00059562797039,3.94082984083356,3.95125998010791
"Mexico","Indonesia","MEX","IDN",0,0,0,0,0,0.0743691548705101,0.666353702545166,0.0871444642543793,0.0877475738525391,0,0,0,16863.46,16863.46,16272.36,16234.13,0,1967210,127575529,1933658,270625567,1204457195676.25,1309881765941.94,3892.421662,10013.72425,168,16,16,34,21,390,370,0.680365327871869,0.698719203119392,-0.55761396915265,0.294071403660501,-0.159263079657082,-0.308936963479949,-0.760321467211341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.56820172406699,2.22530928172586,8.43236882360862,8.10576737783754,6.28637966424184,6.29385072340338,12.0807913705345,12.1172320966356,3.59021988081537,4.00059562797039,4.21042901939729,4.22694668682141
"Mexico","Japan","MEX","JPN",0,0.00600000005215406,0,0,0,0.0689622163772583,0.617907047271729,0.080808699131012,0.0813679695129395,0,0,0,11312.39,11312.39,11098.87,11044.71,0,1967210,127575529,377801,126860299,6187013947904.92,1309881765941.94,36043.7844,10013.72425,3927,364,364,770,477,733,1463,-0.597149856581458,0.191044527559781,-0.970031601472605,0.317737003134171,-0.173329674620575,-0.23888360517436,-0.83185442306489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.16524432612531,3.59406090127042,8.10332573066145,8.10576737783754,5.57726310311971,6.29385072340338,12.7914810950876,12.1172320966356,4.55683038324356,4.00059562797039,4.04315431712432,4.05355436921876
"Mexico","Malaysia","MEX","MYS",0,0.0135000003501773,0,0,0,0.0840988308191299,0.753532350063324,0.0985455140471458,0.0992275476455688,0,0,0,16641.12,16641.12,16024.15,15982.06,0,1967210,127575529,329758,31949789,398946603155.68,1309881765941.94,11114.54271,10013.72425,59,4,4,13,5,9,16,-0.394139465142382,0.644003716272558,-0.394169663968178,0.193258152545021,-0.206966521924796,-0.721837574958167,-0.113625269334509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.20411998265592,1.77085201164214,7.50446799437429,8.10576737783754,5.51819534042374,6.29385072340338,11.6009147716098,12.1172320966356,4.04589159905399,4.00059562797039,4.203632756766,4.22118255233036
"Mexico","Russia","MEX","RUS",0,0.00250000017695129,0,0.25,1.94586646556854,0.102731950581074,0.920486629009247,0.120379477739334,0.121212609112263,0,0,0,10736.3,10736.3,10815.05,10778.4,0,1967210,127575529,17075400,145872260,1779170276409.99,1309881765941.94,9958.469727,10013.72425,1741,161,163,342,191,1,217,-0.749975068357443,0.526444707764157,-0.993150604322876,0.47156335950384,-0.119250750643755,0.333042420493877,-0.811254097687212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.33645973384853,3.24079877111733,8.16397271153462,8.10576737783754,7.23237088604365,6.29385072340338,12.2502175144507,12.1172320966356,3.998192607482,4.00059562797039,4.03255429677432,4.03085463830594
"Mexico","Singapore","MEX","SGP",0,0.0355000011622906,0,0.0599999986588955,0.46700793504715,0.0918117761611938,0.822641015052795,0.107583418488503,0.108327984809875,0,0,0,16623.59,16623.59,16243.44,16214.48,0,1967210,127575529,646,5804343,338646194792.89,1309881765941.94,61386.23615,10013.72425,51,4,4,11,4,356,324,-0.775297160943374,0.661967962867493,-0.274898232084165,0.342928840745476,-0.209020557174549,-0.619138859932141,-0.0723964775866304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.51054501020661,1.70757017609794,6.76375306858407,8.10576737783754,2.81023251799508,6.29385072340338,11.5297462000081,12.1172320966356,4.78807100576346,4.00059562797039,4.20990302536472,4.22072481901644
"Mexico","South Korea","MEX","KOR",0,0,0,0,0,0,0,0,0,0,0,0,12066.01,12066.01,11711.42,11669.87,0,1967210,127575529,99484,51225321,1482760164322.84,1309881765941.94,31640.21463,10013.72425,1949,179,179,383,242,368,606,-0.998242515802461,0.265605665342097,-0.998102689473671,0.259840734659889,-0.108929513357505,-0.0461628534279066,-0.328794129256542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.78247262416629,3.28981183911762,7.70948468855868,8.10576737783754,4.99775323883155,6.29385072340338,12.1710709098048,12.1172320966356,4.50023942085309,4.00059562797039,4.06706601811931,4.08156368091268
"Mexico","Spain","MEX","ESP",1,0.980368673801422,0.81879997253418,0,0,0,0,0.842496991157532,0.841406881809235,0,1,1,9073.951,9073.951,9144.438,9131.799,1,1967210,127575529,505954,46736782,1572012697558.03,1309881765941.94,28087.89792,10013.72425,23590,2188,2188,4620,3246,4426,12935,-0.152953509405005,0.426835938895063,0.424907137013871,0.627231016900043,0.0607985883911761,-0.00430572431663401,-0.143726816687121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.11176643305256,4.3727279408856,7.66965880630706,8.10576737783754,5.70411103372855,6.29385072340338,12.1964560496278,12.1172320966356,4.44851923810137,4.00059562797039,3.96055634366888,3.95779642971432
"Mexico","Turkey","MEX","TUR",0,0.008500000461936,0,0,0,0.10965658724308,0.9825319647789,0.128493651747704,0.129382938146591,0,0,0,11437.28,11765.04,11613.61,11599.86,0,1967210,127575529,780576,83429607,1261946143648.6,1309881765941.94,11935.38787,10013.72425,295,27,27,59,24,16,85,0.34022736717418,0.687905285249752,-0.895993584389005,0.343773948695532,-0.120282199185003,-0.244614986297238,-0.670765285470829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.92941892571429,2.46982201597816,7.92132019781931,8.10576737783754,5.89241519410408,6.29385072340338,12.1010408208231,12.1172320966356,4.0768365370473,4.00059562797039,4.06445274771016,4.07059340807385
"Mexico","United States","MEX","USA",0,0.198796808719635,0.138000011444092,0.212500005960464,1.6539865732193,0.110946655273438,0.994091093540192,0.250064611434937,0.250840187072754,1,0,1,3369.053,3037.916,2468.405,1623.72,0,1967210,127575529,9529106,329064917,18349108235210.1,1309881765941.94,60698.0113,10013.72425,762291,70747,860940,149265,232180,28583,1404934,-0.0949732153210255,0.431430601247874,0.999847925448797,0.936789553961815,-0.0118177698718949,-0.366961066532643,0.410072847220074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.14765592273999,5.88212079229606,8.51728158279426,8.10576737783754,6.97905215798575,6.29385072340338,13.2636149624334,12.1172320966356,4.78317446215294,4.00059562797039,3.21051114009043,3.4825757612184
"Russia","Argentina","RUS","ARG",0,0.00039999998989515,0,0.25,1.94586646556854,0.102731950581074,0.920486629009247,0.120379477739334,0.121212609112263,0,0,0,13505.36,13505.36,14195.33,14105.4,0,17075400,145872260,2766889,44780675,437813398163.19,1779170276409.99,12716.2242,9958.469727,252,1,1,53,16,1155,1396,-0.896528931383415,0.682295776739545,-0.825307261249832,0.606659204846388,-0.0805544303700081,-0.6945572278413,-0.156492247013108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.14488541828714,2.40140054078154,7.65109063561563,8.16397271153462,6.44199173678662,7.23237088604365,11.641289047911,12.2502175144507,4.10435817636482,3.998192607482,4.1493854063602,4.13050616526762
"Russia","Australia","RUS","AUS",0,0.0485000014305115,0,0.25,1.94586646556854,0.15281730890274,1.36925554275513,0.179068610072136,0.180307924747467,0,0,0,14503.07,14491.46,13424.9,13270.88,0,17075400,145872260,7686848,25203200,1450499018770.09,1779170276409.99,58868.48063,9958.469727,543,1,1,112,42,5110,8708,-0.659231079766325,0.193941196511169,0.478852130680573,0.764428576284227,-0.487930181090261,-0.631860794000827,-0.163263409085053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.93991842036906,2.73479982958885,7.40145568578599,8.16397271153462,6.88574829339997,7.23237088604365,12.1615174393483,12.2502175144507,4.76988282700425,3.998192607482,4.12289972214646,4.1611121424071
"Russia","Brazil","RUS","BRA",0,9.99999974737875e-05,0,0.25,1.94586646556854,0.093720331788063,0.839741826057434,0.109819829463959,0.110579870641232,0,0,0,11820.15,11192.67,11942.46,11770.14,0,17075400,145872260,8511920,211049519,2364445788869.69,1779170276409.99,8592.210218,9958.469727,433,1,1,90,26,207,484,-0.405991891466539,0.750043791935796,-0.999634969872853,0.44154168134614,0.102400442764746,-0.667597693967101,-0.0210604374398276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.68484536164441,2.63648789635337,8.32438436669709,8.16397271153462,6.93002753321674,7.23237088604365,12.3737293611238,12.2502175144507,3.93410489398404,3.998192607482,4.07078162859245,4.04893369939243
"Russia","Chile","RUS","CHL",0,0,0,0.25,1.94586646556854,0.102731950581074,0.920486629009247,0.120379477739334,0.121212609112263,0,0,0,14153.3,14153.3,14814.34,14731.54,0,17075400,145872260,756945,18952035,285037020831.58,1779170276409.99,13761.37447,9958.469727,107,1,1,23,210,814,732,0.824748550082701,0.849897219708996,-0.95577900872195,0.549571667659641,-0.0150127113439869,-0.681028286613064,-0.0532436766097089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.86451108105839,2.02938377768521,7.27765584975633,8.16397271153462,5.8790643245935,7.23237088604365,11.4549012701794,12.2502175144507,4.13866181289117,3.998192607482,4.16824814932347,4.15085771227708
"Russia","France","RUS","FRA",0,0.0187856014817953,0,0.25,1.94586646556854,0.117340117692947,1.05137705802917,0.137497082352638,0.138448670506477,0,0,0,2494.316,2494.316,3350.928,3049.666,0,17075400,145872260,547026,65129731,2971919320115.83,1779170276409.99,38832.0242,9958.469727,2567,1,1,527,189,7537,17097,-0.588758220336301,0.43571416926018,-0.447213595499958,0.567676694334516,0.244664725418978,-0.622885734158363,-0.0849463890741304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.23291991169349,3.40942586867144,7.81377928444682,8.16397271153462,5.73800796872499,7.23237088604365,12.4730370152823,12.2502175144507,4.58919002963895,3.998192607482,3.484252277937,3.39695147254379
"Russia","Great Britain","RUS","GBR",0,0.0598604492843151,0,0.25,1.94586646556854,0.15281730890274,1.36925554275513,0.179068610072136,0.180307924747467,0,0,0,2510.88,2510.88,3266.609,2972.27,0,17075400,145872260,244110,67530161,2913556871434.81,1779170276409.99,47491.59456,9958.469727,1741,1,1,358,1785,14927,19478,-0.708798382656112,0.174642080348766,-0.076696498884737,0.54296715292286,-0.160121956542362,-0.629020549737326,-0.0889504936496512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.28954436149765,3.24079877111733,7.82949778513153,8.16397271153462,5.38758557071528,7.23237088604365,12.464423499759,12.2502175144507,4.67661675153576,3.998192607482,3.47308825804414,3.39982595740302
"Russia","Indonesia","RUS","IDN",0,0,0,0,0,0.0468601286411285,0.419870555400848,0.0549098663032055,0.0552898906171322,0,0,0,9302.706,9302.706,8698.131,8560.525,0,17075400,145872260,1933658,270625567,1204457195676.25,1779170276409.99,3892.421662,9958.469727,163,1,1,34,9,101,115,-0.0254863065609704,0.539346467308443,0.456804684992628,0.608923055562478,0.538889066755438,-0.531328830197447,0.392578244456405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.06069784035361,2.21218760440396,8.43236882360862,8.16397271153462,6.28637966424184,7.23237088604365,12.0807913705345,12.2502175144507,3.59021988081537,3.998192607482,3.93250039991212,3.96860929585807
"Russia","Japan","RUS","JPN",0,0.00600000005215406,0,0,0,0.070859432220459,0.63490629196167,0.0830318257212639,0.0836064741015434,0,0,0,7486.303,7486.303,6683.27,6034.677,0,17075400,145872260,377801,126860299,6187013947904.92,1779170276409.99,36043.7844,9958.469727,1025,1,1,211,64,439,1692,-0.0827340942313623,0.361665966152307,0.934997526317783,0.820594148675535,0.475691990799148,-0.50528981214789,-0.0562965563952977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.228400358703,3.01072386539177,8.10332573066145,8.16397271153462,5.57726310311971,7.23237088604365,12.7914810950876,12.2502175144507,4.55683038324356,3.998192607482,3.78065402988131,3.87426740073258
"Russia","Malaysia","RUS","MYS",0,0.0135000003501773,0,0,0,0.0766609758138657,0.686888575553894,0.0898299738764763,0.0904516726732254,0,0,0,8130.454,8130.454,7647.654,7520.277,0,17075400,145872260,329758,31949789,398946603155.68,1779170276409.99,11114.54271,9958.469727,1556,1,1,320,92,552,715,0.903515612782744,0.882112425065141,0.284088329691374,0.431105985656336,-0.4406194169844,-0.765957324637992,-0.18780478081996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.85430604180108,3.19200959265367,7.50446799437429,8.16397271153462,5.51819534042374,7.23237088604365,11.6009147716098,12.2502175144507,4.04589159905399,3.998192607482,3.87623383758046,3.91011479703192
"Russia","Mexico","RUS","MEX",0,0.00250000017695129,0,0.25,1.94586646556854,0.102731950581074,0.920486629009247,0.120379477739334,0.121212609112263,0,0,0,10736.3,10736.3,10815.05,10778.4,0,17075400,145872260,1967210,127575529,1309881765941.94,1779170276409.99,10013.72425,9958.469727,204,1,1,43,1,134,385,-0.749975068357443,0.526444707764157,-0.993150604322876,0.47156335950384,-0.119250750643755,-0.811254097687212,0.333042420493877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5854607295085,2.3096301674259,8.10576737783754,8.16397271153462,6.29385072340338,7.23237088604365,12.1172320966356,12.2502175144507,4.00059562797039,3.998192607482,4.03255429677432,4.03085463830594
"Russia","Singapore","RUS","SGP",0,0.0355000011622906,0,0.0599999986588955,0.46700793504715,0.063638761639595,0.570208489894867,0.0745707750320435,0.0750868692994118,0,0,0,8431.775,8431.775,7858.916,7748.278,0,17075400,145872260,646,5804343,338646194792.89,1779170276409.99,61386.23615,9958.469727,50,1,1,11,1,30,46,0.999233303516191,0.841700421148964,0.160675602081711,0.537175586975041,-0.402379333028382,-0.657531039659181,-0.131188791682554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.66275783168157,1.69897000433602,6.76375306858407,8.16397271153462,2.81023251799508,7.23237088604365,11.5297462000081,12.2502175144507,4.78807100576346,3.998192607482,3.88920519435219,3.92591900897353
"Russia","South Korea","RUS","KOR",0,0,0,0,0,0,0,0,0,0,0,0,6614.064,6614.064,6009.905,5304.06,0,17075400,145872260,99484,51225321,1482760164322.84,1779170276409.99,31640.21463,9958.469727,3721,1,1,763,246,5533,6138,0.787856216845266,0.700798173704692,0.998460353205412,0.788247626453556,0.113564673783734,-0.779362149312079,-0.10883638619989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.7880268840958,3.57065967002153,7.70948468855868,8.16397271153462,4.99775323883155,7.23237088604365,12.1710709098048,12.2502175144507,4.50023942085309,3.998192607482,3.72460842820244,3.82046839298355
"Russia","Spain","RUS","ESP",0,0.0235623009502888,0,0.25,1.94586646556854,0.102731950581074,0.920486629009247,0.120379477739334,0.121212609112263,0,0,0,3449.3,3449.3,4180.506,3901.271,0,17075400,145872260,505954,46736782,1572012697558.03,1779170276409.99,28087.89792,9958.469727,1394,1,1,287,113,3212,15800,-0.538971561197833,0.425037816327087,-0.316227766016838,0.581769490404522,0.12262541574899,-0.631202120690406,-0.163782368678526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.19865708695442,3.14426277376199,7.66965880630706,8.16397271153462,5.70411103372855,7.23237088604365,12.1964560496278,12.2502175144507,4.44851923810137,3.998192607482,3.59120611942656,3.53773096841162
"Russia","Turkey","RUS","TUR",0,0.0188109986484051,0,0,0,0.112692065536976,1.00973010063171,0.132050573825836,0.132964476943016,0,0,0,1757.71,1796.546,2422.068,2099.337,0,17075400,145872260,780576,83429607,1261946143648.6,1779170276409.99,11935.38787,9958.469727,10235,1,1,2098,421,2005,6623,0.366843104639474,0.75758572178881,0.941741911594837,0.835436878105451,0.37231639676097,-0.526088062750748,0.110268120951542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.82105475504689,4.01008784699852,7.92132019781931,8.16397271153462,5.89241519410408,7.23237088604365,12.1010408208231,12.2502175144507,4.0768365370473,3.998192607482,3.32208216011296,3.25443834165779
"Russia","United States","RUS","USA",0,0.0482856035232544,0,0.25,1.94586646556854,0.145304515957832,1.3019403219223,0.170265257358551,0.17144364118576,0,0,0,7517.972,7834.547,8915.321,8795.135,0,17075400,145872260,9529106,329064917,18349108235210.1,1779170276409.99,60698.0113,9958.469727,4587,1,1,941,6305,89832,139405,-0.587248612475108,0.407221220704362,-0.995037190209989,0.408532741131865,-0.334292883180816,-0.69859496860717,-0.25919491675812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1442783507596,3.66152874013198,8.51728158279426,8.16397271153462,6.97905215798575,7.23237088604365,13.2636149624334,12.2502175144507,4.78317446215294,3.998192607482,3.94424251000213,3.89401389026372
"Singapore","Argentina","SGP","ARG",0,0,0,0.0599999986588955,0.46700793504715,0.0918117761611938,0.822641015052795,0.107583418488503,0.108327984809875,0,0,0,15891.11,15891.11,16120.1,16110.5,0,646,5804343,2766889,44780675,437813398163.19,338646194792.89,12716.2242,61386.23615,1,1,1,1,1,1,2,-0.913184903399715,0.835245501694618,-0.689953871005846,0.349549801599435,-0.20966715156495,0.145924051984777,-0.652881089034862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.301029995663981,0,7.65109063561563,6.76375306858407,6.44199173678662,2.81023251799508,11.641289047911,11.5297462000081,4.10435817636482,4.78807100576346,4.20710901924425,4.20115423389953
"Singapore","Australia","SGP","AUS",1,0.695610880851746,0.109906397759914,0,0,0.0315765291452408,0.282928258180618,0.259245336055756,0.254118680953979,0,1,1,6301.786,6217.666,5893.497,5773.683,0,646,5804343,7686848,25203200,1450499018770.09,338646194792.89,58868.48063,61386.23615,8585,162,162,2047,546,323,9315,-0.629286388830881,0.312983117708915,-0.789549458301097,0.313197180256555,0.23749888710127,0.36916846393301,0.316562980784365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.96918285923226,3.93374029949694,7.40145568578599,6.76375306858407,6.88574829339997,2.81023251799508,12.1615174393483,11.5297462000081,4.76988282700425,4.78807100576346,3.76145293556651,3.79362738894344
"Singapore","Brazil","SGP","BRA",0,0,0,0.0599999986588955,0.46700793504715,0.0556820146739483,0.498915374279022,0.0652472004294395,0.0656987652182579,0,0,0,16000.61,16540.27,16065.5,16048.86,0,646,5804343,8511920,211049519,2364445788869.69,338646194792.89,8592.210218,61386.23615,1,1,1,1,1,1,17,-0.441459855452072,0.886276926022667,-0.187283085309531,0.344450819480406,-0.25989157660675,0.0135798676603399,-0.701759430364525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.23044892137827,0,8.32438436669709,6.76375306858407,6.93002753321674,2.81023251799508,12.3737293611238,11.5297462000081,3.93410489398404,4.78807100576346,4.20544418856064,4.21854259460909
"Singapore","Chile","SGP","CHL",0,0,0,0.0599999986588955,0.46700793504715,0.0918117761611938,0.822641015052795,0.107583418488503,0.108327984809875,0,0,0,16402.79,16402.79,16432.16,16415.23,0,646,5804343,756945,18952035,285037020831.58,338646194792.89,13761.37447,61386.23615,1,1,1,1,1,1,1,0.846256125566724,0.961438997345296,-0.443835238469781,0.360043009214296,-0.255362540416066,0.0902229723950378,-0.479294313706016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.27765584975633,6.76375306858407,5.8790643245935,2.81023251799508,11.4549012701794,11.5297462000081,4.13866181289117,4.78807100576346,4.21524697217234,4.21491772478851
"Singapore","France","SGP","FRA",0,0.25560000538826,0,0.0599999986588955,0.46700793504715,0.0617947280406952,0.553685784339905,0.0724099650979042,0.0729111060500145,0,0,0,10748.26,10748.26,10734.97,10731.82,0,646,5804343,547026,65129731,2971919320115.83,338646194792.89,38832.0242,61386.23615,1,1,1,1,1,1,285,-0.556660663272587,0.552653827487099,-0.954662453656525,0.219977518181646,-0.254724731984609,0.12928434654202,-0.631790519866557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.45484486000851,0,7.81377928444682,6.76375306858407,5.73800796872499,2.81023251799508,12.4730370152823,11.5297462000081,4.58919002963895,4.78807100576346,4.03067337983457,4.03133816345517
"Singapore","Great Britain","SGP","GBR",1,0.702899992465973,0.128800004720688,0,0,0.0315765291452408,0.282928258180618,0.274968981742859,0.269951164722443,0,1,1,10868.94,10868.94,10917.7,10917.21,1,646,5804343,244110,67530161,2913556871434.81,338646194792.89,47491.59456,61386.23615,1,1,1,1,25,1,5756,-0.680637359417237,0.299536630765041,-0.99642328184275,0.129723786304425,0.000584562885933115,0.357294426546061,-0.201762802924959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.76012078526457,0,7.82949778513153,6.76375306858407,5.38758557071528,2.81023251799508,12.464423499759,11.5297462000081,4.67661675153576,4.78807100576346,4.03811166433759,4.03618719131738
"Singapore","Indonesia","SGP","IDN",0,0.0579999983310699,0,0,0,0.0608499050140381,0.545220077037811,0.0713028386235237,0.0717963203787804,0,0,1,886.1407,886.1407,1012.916,868.0961,0,646,5804343,1933658,270625567,1204457195676.25,338646194792.89,3892.421662,61386.23615,138339,2547,2547,32197,6034,17412,39076,-0.0646051043803715,0.585490278076561,0.951406481793015,0.858657145770536,-0.234401092266564,0.187353673226301,-0.609050149195243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.59191010093114,5.14094463200443,8.43236882360862,6.76375306858407,6.28637966424184,2.81023251799508,12.0807913705345,11.5297462000081,3.59021988081537,4.78807100576346,2.93856780511833,2.94750268394377
